Course,Area,Level,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99
Accountancy,Area10,2,0.10011399,-0.00059598126,-0.20637517,-0.0017783497,-0.16541831,0.21526746,0.29088673,0.19331594,-0.100339204,-0.07511934,-0.49378097,0.14805357,0.05545045,0.36587277,-0.12334829,-0.21643378,0.042984087,-0.32604912,-0.2287993,-0.036889233,0.06665688,0.21762373,0.041040763,0.25037834,0.20191236,0.042950165,-0.37393978,0.30465862,-0.22452925,-0.18493754,-0.036506895,-0.054119077,0.19090538,0.063086264,0.024462596,-0.044404563,0.16977203,-0.49294364,-0.014720042,0.19455098,0.11103609,0.009633309,0.30692276,-0.17444013,0.16217618,0.10138614,0.16490497,0.115695596,0.35935736,-0.22535639,-0.15454166,-0.57518035,0.03261132,-0.03530241,0.12570673,0.029709093,-0.2264898,0.087700374,-0.094269834,0.35665393,-0.14678386,-0.063202135,-0.31638113,0.19966967,0.26523125,0.16445722,0.037328478,-0.17533655,-0.309226,0.09564265,-0.122909725,-0.018618433,-0.063084096,-0.037775625,0.07744943,-0.021399796,0.0343414,-0.048857067,-0.063257,-0.28494826,0.018545346,-0.12490369,-0.115894265,0.039272238,-0.36049533,-0.04312172,0.08626632,-0.3901843,-0.20323221,0.124498755,-0.42154792,0.39150572,0.09105898,-0.3654711,0.1594241,-0.07601384,-0.09452343,0.06514159,-0.16345976,-0.0069866977
Accountancy,Area10,3,0.088374116,-0.0016674182,-0.17536831,-0.0029729672,-0.1408359,0.18269894,0.24151541,0.16326109,-0.08641813,-0.06356063,-0.41328767,0.1252046,0.04304137,0.3028978,-0.09877243,-0.18269421,0.032384016,-0.2662499,-0.18954489,-0.026402378,0.057130035,0.17996253,0.03378573,0.20893149,0.17094815,0.035313025,-0.31361547,0.25118873,-0.1834447,-0.16361561,-0.025945002,-0.039010733,0.15981846,0.056183744,0.022058733,-0.03241157,0.14566217,-0.4124874,-0.012290902,0.16572544,0.093294084,0.009757505,0.2579111,-0.14265063,0.13307075,0.08934476,0.13328269,0.0988528,0.30357143,-0.1907096,-0.13327157,-0.4788938,0.02643461,-0.021747079,0.10699853,0.02368903,-0.18473613,0.075054444,-0.08003319,0.301505,-0.123050675,-0.053332657,-0.25971425,0.1607747,0.22518258,0.13420282,0.027327033,-0.14498442,-0.25822455,0.07779662,-0.105673976,-0.0134667335,-0.05363601,-0.033804182,0.06461881,-0.016237134,0.026285823,-0.039912052,-0.050694484,-0.24166642,0.01821124,-0.10358956,-0.0964587,0.03286944,-0.2989102,-0.038294405,0.072842844,-0.3264279,-0.16761696,0.10236868,-0.3549521,0.32834846,0.07582916,-0.30910617,0.13622288,-0.065728225,-0.07806945,0.052902773,-0.13740732,-0.004368845
Accountancy,Area10,3,0.13835153,-0.0056730057,-0.2785939,0.00015429006,-0.22615652,0.29225752,0.38255575,0.2566051,-0.13224225,-0.09846675,-0.6572058,0.20721264,0.07003141,0.49108493,-0.15708734,-0.28340915,0.04631496,-0.43065766,-0.29870003,-0.041911706,0.08951282,0.28572658,0.05337954,0.34275138,0.28119618,0.05821531,-0.49910718,0.40626475,-0.29537746,-0.25961164,-0.035572566,-0.06613356,0.25049904,0.08604118,0.03483899,-0.05397201,0.23532835,-0.65757966,-0.017433137,0.2745465,0.1385673,0.020949803,0.41253215,-0.22583514,0.21872233,0.13953264,0.20917465,0.15609835,0.48846576,-0.30580866,-0.20852984,-0.77217597,0.04534547,-0.035288204,0.17047817,0.035412893,-0.29546058,0.122479506,-0.1295544,0.48142555,-0.18999477,-0.085346065,-0.42634213,0.26454794,0.3622456,0.2215872,0.048905924,-0.22843732,-0.41208193,0.12496727,-0.16345087,-0.025262995,-0.08234004,-0.058460053,0.11032499,-0.030216735,0.0456201,-0.072722405,-0.085111596,-0.37745914,0.030362135,-0.16342507,-0.15309499,0.050377633,-0.48154476,-0.057151996,0.11448507,-0.5130664,-0.27052373,0.16243564,-0.56210846,0.524376,0.12679873,-0.49001762,0.21450862,-0.10661347,-0.12293367,0.088938646,-0.22006224,-0.012419444
Accountancy,Area10,3,0.0998663,-0.0026496202,-0.19766676,-0.0029952931,-0.16154356,0.20528612,0.27256447,0.1847771,-0.09712616,-0.07155908,-0.46474463,0.14932524,0.051540937,0.34680447,-0.11206616,-0.20531143,0.03561251,-0.30736208,-0.21530937,-0.030322846,0.061151862,0.20205192,0.037739508,0.24356264,0.19889873,0.03893693,-0.3576453,0.2876041,-0.2076978,-0.18443187,-0.027116286,-0.04835578,0.17702825,0.060198776,0.027247215,-0.037708987,0.1696291,-0.46603516,-0.01225621,0.19071339,0.10302782,0.012117299,0.2926767,-0.15979318,0.15442312,0.09846651,0.14919557,0.11135929,0.34512344,-0.21843898,-0.15139022,-0.54684925,0.03385372,-0.024051629,0.12070842,0.02862075,-0.20781161,0.081560105,-0.094620876,0.33893952,-0.13769056,-0.06020093,-0.2974041,0.183991,0.25812545,0.1529805,0.034548767,-0.16424109,-0.29241195,0.084214024,-0.11818566,-0.018540403,-0.059281565,-0.041346233,0.07666226,-0.020660855,0.0364477,-0.04714487,-0.058488674,-0.269821,0.020703118,-0.11188553,-0.11103585,0.036419805,-0.33754814,-0.04173466,0.0820393,-0.3654119,-0.18823782,0.11506734,-0.397925,0.3704905,0.089544766,-0.34828082,0.15232001,-0.07352137,-0.08827791,0.060829043,-0.15887986,-0.0048433836
Accountancy,Area10,3,0.11750667,-0.004255882,-0.24523598,0.00027218007,-0.19607231,0.25266334,0.32976818,0.22364762,-0.121331915,-0.08616544,-0.567193,0.1768977,0.0634428,0.4228098,-0.13418834,-0.2537936,0.041003264,-0.3687612,-0.26225698,-0.03882146,0.07772785,0.2508271,0.05102728,0.29559737,0.23360129,0.051122878,-0.432651,0.34946993,-0.25027788,-0.22045913,-0.035154857,-0.055636033,0.22049075,0.07345634,0.031089492,-0.045025174,0.20181867,-0.5672317,-0.01345994,0.2303652,0.12311228,0.012245163,0.35646752,-0.19361323,0.18730533,0.11965679,0.18457742,0.13187507,0.41560772,-0.26332027,-0.18458568,-0.66214544,0.03983376,-0.030034682,0.14396729,0.034201205,-0.2523041,0.09979147,-0.11609281,0.41459778,-0.16571696,-0.0735957,-0.36202216,0.22685198,0.31079134,0.18315564,0.042159263,-0.2008436,-0.35387397,0.10551697,-0.14530414,-0.024015319,-0.07237989,-0.044480722,0.09028737,-0.027047077,0.03456789,-0.052792624,-0.07196504,-0.33022457,0.025375003,-0.14052868,-0.13386883,0.045112956,-0.40831897,-0.047151055,0.09858876,-0.44621933,-0.23132636,0.13821088,-0.48928285,0.45184422,0.103965566,-0.42344123,0.18895805,-0.08698297,-0.10868555,0.078557715,-0.18819654,-0.0036626004
Accountancy,Area10,3,0.093267426,-0.0028714747,-0.18882206,0.00036694764,-0.15088023,0.19972743,0.25959927,0.17500427,-0.09044571,-0.06647508,-0.44245905,0.13382214,0.04906055,0.32950225,-0.10258289,-0.19722873,0.034657493,-0.2875424,-0.20781,-0.025690585,0.060170155,0.19320093,0.035278056,0.22735307,0.18312179,0.03837635,-0.33586726,0.27079776,-0.20044495,-0.17318365,-0.025863575,-0.04530916,0.16830364,0.061219532,0.021530606,-0.03264084,0.15804315,-0.4439467,-0.009458827,0.18041642,0.099836074,0.010269872,0.27867833,-0.15181123,0.1411533,0.09481184,0.14514664,0.103454754,0.3290292,-0.209064,-0.1445087,-0.5175733,0.028469397,-0.023151366,0.1169776,0.026423706,-0.19961187,0.08096712,-0.0891179,0.3245766,-0.12934636,-0.06103218,-0.28118306,0.17479466,0.24373125,0.14258745,0.032344375,-0.1565266,-0.27831286,0.082889214,-0.11059627,-0.015170376,-0.05690241,-0.0352854,0.07117001,-0.01606194,0.028420635,-0.044762783,-0.054326676,-0.260434,0.01979229,-0.10976767,-0.10603268,0.036581233,-0.32478526,-0.04084323,0.075738065,-0.3524947,-0.18048611,0.10955082,-0.38108313,0.35449478,0.08635463,-0.3342821,0.14739269,-0.0678577,-0.08038298,0.05833127,-0.14821489,-0.0046680863
Accountancy,Area2,2,0.12336059,-0.0039525684,-0.257914,-0.0068686223,-0.20914686,0.26880738,0.35395154,0.24147344,-0.12428665,-0.08947809,-0.6027645,0.19327395,0.06473409,0.44778258,-0.14659038,-0.2607455,0.045158856,-0.39282608,-0.2788119,-0.036660083,0.0819452,0.2653377,0.047163337,0.31529623,0.2541282,0.05166899,-0.45980963,0.373946,-0.27322215,-0.23755352,-0.03512734,-0.060649134,0.23564461,0.08271484,0.034750834,-0.05032326,0.21499696,-0.6060397,-0.016179293,0.2499367,0.1321875,0.020403046,0.3825733,-0.20753331,0.19820112,0.12885165,0.19834535,0.14114624,0.44710422,-0.27949786,-0.19043303,-0.7106549,0.043076288,-0.03339476,0.15564057,0.033028793,-0.2706306,0.112553775,-0.12145138,0.44530192,-0.17903098,-0.0790799,-0.39097536,0.23924735,0.33268175,0.20278363,0.04497186,-0.21312408,-0.37741104,0.11578903,-0.14687498,-0.024110053,-0.07591901,-0.05464133,0.10018505,-0.027085137,0.0426934,-0.064642236,-0.07294872,-0.349563,0.02806646,-0.15078907,-0.14224912,0.051090915,-0.44050154,-0.05245818,0.10210137,-0.47628134,-0.24605496,0.15011331,-0.5194632,0.48288822,0.112423874,-0.45176992,0.19736268,-0.09748383,-0.114246786,0.08157108,-0.20458098,-0.0060599493
Accountancy,Area2,2,0.11604958,-0.002746067,-0.24296516,-0.004160028,-0.20190533,0.25833154,0.34124407,0.23189746,-0.12060746,-0.085064754,-0.5814618,0.1885245,0.06495038,0.43502685,-0.14026739,-0.24650005,0.04150307,-0.38024923,-0.27051675,-0.031417087,0.07519176,0.25429687,0.0435165,0.3081226,0.24896267,0.04829544,-0.441669,0.36050713,-0.26434425,-0.23087886,-0.029838221,-0.05405908,0.2289396,0.076169096,0.036933776,-0.045754474,0.2090588,-0.58131385,-0.014712393,0.23888186,0.124139495,0.022538122,0.37223947,-0.20196289,0.19414897,0.1272313,0.194068,0.13347131,0.430772,-0.267023,-0.17975275,-0.68406224,0.04283309,-0.034723423,0.15364534,0.025969155,-0.2642945,0.10654003,-0.11440178,0.42830902,-0.16843106,-0.07385869,-0.37865296,0.22852021,0.32143748,0.19644421,0.043440435,-0.2059416,-0.36756775,0.11126198,-0.1366405,-0.021868436,-0.06938757,-0.055177838,0.099447995,-0.026256856,0.03994667,-0.06566308,-0.06759877,-0.3355943,0.025660664,-0.14820382,-0.13439913,0.049851324,-0.42306274,-0.047594413,0.09346045,-0.45819038,-0.23388682,0.14095859,-0.4981669,0.46815756,0.10817262,-0.4338582,0.19042723,-0.09642644,-0.10664156,0.07969649,-0.1954868,-0.008654574
Accountancy,Area2,2,0.14001775,-0.0053599947,-0.29557827,-0.0042724465,-0.2370344,0.30260557,0.39732653,0.27257082,-0.14099279,-0.10125526,-0.6868664,0.21993442,0.07810281,0.5084512,-0.16499113,-0.30027157,0.05114355,-0.4475692,-0.31061888,-0.043804426,0.093617424,0.3029576,0.052739732,0.35516867,0.28789893,0.05757802,-0.5214757,0.42428857,-0.3079608,-0.26734847,-0.039443564,-0.06913702,0.2647903,0.09117458,0.04300934,-0.059883308,0.2424858,-0.6821811,-0.015490453,0.27876526,0.14672835,0.018236723,0.42691517,-0.23632613,0.2261379,0.14622557,0.22027321,0.15467806,0.50194234,-0.31893617,-0.2183346,-0.80113715,0.04908448,-0.040628485,0.17722164,0.03876502,-0.31009945,0.12107756,-0.13348682,0.4993631,-0.19774485,-0.08880891,-0.43850622,0.27393454,0.37430805,0.22831213,0.04926399,-0.24608378,-0.42818326,0.12924603,-0.17319119,-0.02694928,-0.08616284,-0.056864776,0.111493826,-0.030357659,0.045410328,-0.071127884,-0.08212583,-0.39540666,0.03504463,-0.1715106,-0.16189374,0.05764398,-0.49447107,-0.055652875,0.11619971,-0.5428533,-0.2806026,0.16750613,-0.59047,0.55123365,0.12588957,-0.5156948,0.22420625,-0.10700669,-0.13202253,0.09262589,-0.22845271,-0.00527583
Accountancy,Area2,2,0.10444316,-0.006817296,-0.21839333,-0.0053282077,-0.17766275,0.2248385,0.29577425,0.19806457,-0.106622435,-0.07809491,-0.510398,0.15804629,0.054153975,0.37363145,-0.12362712,-0.22075343,0.038824648,-0.32770035,-0.23394065,-0.030877471,0.06837115,0.22099556,0.040849403,0.26248062,0.21101642,0.04198205,-0.3870959,0.31014898,-0.22561008,-0.1950822,-0.032033708,-0.05273224,0.1941266,0.06627919,0.030434508,-0.04197038,0.17767471,-0.506412,-0.010647537,0.20487829,0.11106751,0.017172359,0.3173909,-0.17396207,0.16742623,0.1074384,0.16382605,0.11738591,0.37372968,-0.23658767,-0.16416106,-0.59064823,0.03519942,-0.03125045,0.13089114,0.025508309,-0.22659372,0.093259424,-0.10362437,0.36986864,-0.14845991,-0.067488015,-0.32318023,0.19832607,0.2745056,0.16879454,0.033690076,-0.18185481,-0.31565103,0.09536307,-0.12607981,-0.015422507,-0.06506049,-0.044467896,0.080721214,-0.024894811,0.034259435,-0.05067749,-0.065550774,-0.29426593,0.021976804,-0.12779552,-0.11786794,0.040273245,-0.3689803,-0.045970377,0.09076902,-0.40067863,-0.2070107,0.12301263,-0.4380518,0.4045659,0.09195017,-0.3788582,0.16377734,-0.078970335,-0.09792512,0.069681406,-0.17018864,-0.0060070036
Accountancy,Area2,2,0.10751314,0.0004551663,-0.22978832,-0.0003573494,-0.18438223,0.23323551,0.30733988,0.20950864,-0.11373054,-0.08079864,-0.53232414,0.16882877,0.057413094,0.39129803,-0.12659635,-0.23115598,0.037756022,-0.34502548,-0.24111447,-0.03445303,0.07287256,0.23423588,0.03998644,0.27541727,0.22289117,0.045102548,-0.40205,0.3280181,-0.23582807,-0.20748384,-0.03099273,-0.054868996,0.20478697,0.07254632,0.03140732,-0.04569902,0.19210461,-0.53081703,-0.013910049,0.21991456,0.11638527,0.01423605,0.3337908,-0.18356808,0.1732533,0.111702666,0.17109394,0.12264393,0.3913857,-0.24647106,-0.16757467,-0.62412846,0.037149172,-0.029543143,0.13870037,0.033087246,-0.23942742,0.09614167,-0.10456562,0.38852373,-0.15170726,-0.06461394,-0.33932456,0.21538222,0.2885576,0.17410457,0.039109897,-0.18858634,-0.33247018,0.101080246,-0.13354549,-0.020486424,-0.06761264,-0.046670865,0.08952009,-0.025858834,0.03869077,-0.051022053,-0.066747054,-0.30519485,0.022004334,-0.1255621,-0.1280371,0.039049473,-0.38653606,-0.044132467,0.089562066,-0.41665873,-0.21629913,0.13089402,-0.45653614,0.42502168,0.09789301,-0.3918433,0.17548962,-0.08195083,-0.10273958,0.06857794,-0.17825392,-0.009115786
Accountancy,Area2,2,0.10996467,-0.003346719,-0.2240843,0.00046035997,-0.1835608,0.23609853,0.30767676,0.20561866,-0.11128228,-0.083321474,-0.52802634,0.16519076,0.053557068,0.3909602,-0.123883754,-0.23170106,0.0394518,-0.34133103,-0.2400983,-0.035601314,0.07165746,0.230648,0.041692466,0.2742819,0.2297932,0.04646029,-0.40354308,0.3261541,-0.2347578,-0.20740725,-0.029864011,-0.053877633,0.2015789,0.06939655,0.029650806,-0.046122745,0.18887597,-0.52904654,-0.011982002,0.22020757,0.113699295,0.01828571,0.33045524,-0.17979734,0.17558996,0.115943946,0.17055184,0.12414894,0.3871304,-0.24411361,-0.16585636,-0.62483054,0.037195597,-0.028167395,0.13545944,0.02710267,-0.23777552,0.0956327,-0.106961854,0.38740548,-0.15273069,-0.06581037,-0.3387014,0.21362542,0.29257613,0.17237212,0.040951934,-0.18326187,-0.3324547,0.10162345,-0.13224779,-0.026958719,-0.065082185,-0.045824204,0.086876266,-0.024285367,0.036129687,-0.05439253,-0.06567474,-0.3052565,0.027217316,-0.12685438,-0.12117646,0.03788025,-0.38657358,-0.045872454,0.091117285,-0.41475248,-0.21853119,0.13083285,-0.45216298,0.41916072,0.09632421,-0.39274597,0.17709939,-0.08646119,-0.10112849,0.0663774,-0.17738539,-0.0049415333
Accountancy,Area2,2,0.10868688,-0.0033893185,-0.2235815,0.0022407793,-0.18525673,0.23588769,0.3067138,0.20998417,-0.10967248,-0.07979649,-0.5334028,0.17264478,0.05466033,0.3953328,-0.12554264,-0.22942185,0.03826261,-0.34846047,-0.24553242,-0.03341021,0.07106883,0.22825933,0.04026422,0.27885872,0.2277506,0.042630978,-0.40545672,0.32726762,-0.23821947,-0.20640865,-0.02982531,-0.052561983,0.20130917,0.068581425,0.029469471,-0.048216756,0.1922572,-0.5313156,-0.017794514,0.22131619,0.11462174,0.020292563,0.33501804,-0.17663027,0.17596008,0.11481351,0.17030567,0.122425154,0.3914629,-0.24404632,-0.16592339,-0.62587345,0.04118757,-0.029253405,0.1378618,0.03010566,-0.23878966,0.09344389,-0.1054133,0.3910726,-0.15014091,-0.06435663,-0.34109482,0.21194348,0.29260394,0.17172508,0.04280028,-0.1877671,-0.33493358,0.102104485,-0.12928751,-0.027691232,-0.06502018,-0.047589548,0.0894904,-0.028127113,0.036713485,-0.058320597,-0.06634083,-0.30525175,0.025215888,-0.12678607,-0.1181404,0.037198525,-0.3840993,-0.04531187,0.09011319,-0.41225564,-0.21481451,0.12800503,-0.45468596,0.4257485,0.101964995,-0.39274704,0.17913394,-0.08604722,-0.09862573,0.06649068,-0.17872614,-0.006811285
Accountancy,Area2,2,0.124330334,-0.0076951943,-0.25788793,-0.00017395114,-0.20969906,0.26268595,0.34498358,0.23686303,-0.1243725,-0.09133522,-0.5979358,0.1848445,0.071614966,0.44813034,-0.1399933,-0.2678279,0.042207066,-0.3895453,-0.27319422,-0.038043942,0.07919592,0.2644074,0.05065703,0.30428046,0.24989507,0.044630356,-0.45129782,0.36644524,-0.26384476,-0.23268603,-0.036663197,-0.05825848,0.23299284,0.08080871,0.030106619,-0.044261873,0.21307635,-0.5990329,-0.010855595,0.2476687,0.13089651,0.016396971,0.37182957,-0.20727496,0.19893919,0.12425254,0.19483398,0.13768448,0.43766218,-0.2762507,-0.19121684,-0.70037353,0.039781626,-0.036321077,0.15310743,0.035205547,-0.26714578,0.106974624,-0.12583946,0.43655106,-0.17841837,-0.08298899,-0.38197488,0.24358042,0.32678944,0.1993732,0.048019797,-0.21308891,-0.37586492,0.11302781,-0.15282805,-0.025489658,-0.08065689,-0.046049286,0.09737491,-0.024808675,0.040033255,-0.057207722,-0.07378758,-0.3474216,0.020281728,-0.14511812,-0.14417318,0.045970596,-0.43163064,-0.048510034,0.10153804,-0.474827,-0.24218369,0.14263608,-0.51562613,0.4745113,0.11186976,-0.44870964,0.19745493,-0.09082466,-0.112191856,0.07561207,-0.20390537,-0.00608989
Accountancy,Area2,3,0.12768115,-0.0004809593,-0.2602608,-0.00684554,-0.21023627,0.2668618,0.34820828,0.23944163,-0.12981185,-0.08580648,-0.6018107,0.18869036,0.06671909,0.44231093,-0.14294916,-0.26163185,0.046012342,-0.3904838,-0.2741195,-0.035305936,0.08199192,0.26548547,0.048811622,0.31089294,0.24711344,0.054766815,-0.45404747,0.36934718,-0.26803583,-0.2344986,-0.0388492,-0.059435472,0.22578186,0.0798428,0.032253604,-0.04860228,0.21370155,-0.5964363,-0.011741019,0.24362612,0.12991768,0.0096704615,0.37839806,-0.20471364,0.1971087,0.1252307,0.19395263,0.14122827,0.437348,-0.27801445,-0.19079019,-0.7019126,0.041642744,-0.033793326,0.15263666,0.03091269,-0.26939622,0.10669435,-0.11534527,0.43865135,-0.17308149,-0.07908585,-0.38276923,0.24060816,0.3290695,0.19513185,0.04319093,-0.21284738,-0.37269112,0.11206186,-0.1495703,-0.021242198,-0.074796885,-0.049150918,0.098070316,-0.027763715,0.038395282,-0.05678974,-0.07978613,-0.34540507,0.022171088,-0.14546394,-0.14193927,0.046786394,-0.43374565,-0.045463163,0.10175601,-0.47743565,-0.24846952,0.15096514,-0.5118015,0.47799408,0.10797829,-0.4467134,0.19571978,-0.09233683,-0.11658817,0.08052698,-0.20076673,-0.009816342
Accountancy,Area2,3,0.1133285,-0.0012399724,-0.24264479,-0.00229815,-0.19433272,0.25022107,0.32727477,0.22088486,-0.12184754,-0.08601012,-0.5630873,0.1776258,0.06274651,0.4184725,-0.13537729,-0.2478429,0.04073411,-0.36822465,-0.25872725,-0.033940952,0.0773407,0.246927,0.042693906,0.29357517,0.2368363,0.048114214,-0.42804062,0.34530008,-0.24935481,-0.21715288,-0.035162445,-0.058231983,0.21523656,0.07453527,0.03291248,-0.047171395,0.20249918,-0.56273216,-0.014449257,0.23066033,0.12354528,0.014904251,0.3558773,-0.19562672,0.18451771,0.11840129,0.18004227,0.13138711,0.41565445,-0.2595702,-0.17819098,-0.65992534,0.042119212,-0.03184046,0.14555512,0.034848966,-0.2515526,0.10082107,-0.11186324,0.4146076,-0.16256982,-0.06954659,-0.36211646,0.22527763,0.3093236,0.18768963,0.04222772,-0.19927692,-0.35405368,0.10673938,-0.14033718,-0.025271656,-0.07189617,-0.050654754,0.091897935,-0.023236455,0.039406005,-0.05648858,-0.066256896,-0.32563904,0.02491608,-0.13603969,-0.13329895,0.041449357,-0.40738326,-0.044889215,0.096123174,-0.44320264,-0.22964083,0.1380752,-0.48256075,0.44871044,0.10467543,-0.41654807,0.18840899,-0.08713929,-0.107821755,0.073595606,-0.19092128,-0.005382991
Accountancy,Area2,3,0.13314226,-0.0058825538,-0.28025103,0.00035222544,-0.22624175,0.2926533,0.38203746,0.2584712,-0.13845403,-0.09576265,-0.65337914,0.20962922,0.072402105,0.4926067,-0.15488373,-0.28487933,0.045761134,-0.4260051,-0.29499245,-0.03695739,0.09018084,0.2899547,0.053709738,0.34079692,0.27478012,0.05556392,-0.4975855,0.40408912,-0.29278815,-0.2559984,-0.036947895,-0.06434233,0.24913386,0.08269238,0.03559267,-0.055579085,0.23458467,-0.6522349,-0.014122204,0.2720127,0.13741562,0.019212043,0.41078514,-0.22077188,0.2152008,0.14055294,0.21155486,0.1508033,0.48165476,-0.30074552,-0.2101751,-0.76824516,0.045746215,-0.037946645,0.17100191,0.037984744,-0.29298759,0.115662225,-0.13227507,0.47997433,-0.18723334,-0.08726589,-0.42040914,0.26576728,0.36012775,0.22018646,0.05065188,-0.22981466,-0.41647097,0.122929946,-0.16256492,-0.025933923,-0.08553438,-0.057937723,0.10886368,-0.027833628,0.045699738,-0.06949329,-0.07891158,-0.37912375,0.028319836,-0.16155249,-0.15486653,0.055878155,-0.47395045,-0.052769877,0.10960431,-0.5139978,-0.26746565,0.15971068,-0.5590982,0.52432144,0.123429455,-0.4896776,0.2161915,-0.10154423,-0.124131784,0.08781534,-0.21772449,-0.0073577245
Accountancy,Area2,3,0.10589324,-0.0043965154,-0.21767619,-0.0012487122,-0.17614597,0.22534636,0.29577634,0.20041324,-0.10674173,-0.07995814,-0.5117259,0.15972432,0.051819563,0.3786428,-0.122419946,-0.22397617,0.039535712,-0.33143517,-0.23416722,-0.035828996,0.06928586,0.22209942,0.042110365,0.26485294,0.21683525,0.044664375,-0.3878642,0.31410652,-0.22815567,-0.19991355,-0.029724706,-0.05363399,0.19418491,0.06705565,0.029058654,-0.04714862,0.18232648,-0.50934905,-0.012171049,0.212536,0.11084506,0.013625056,0.3186529,-0.17270535,0.16747293,0.11040566,0.16280268,0.123635575,0.37537605,-0.23476434,-0.16168424,-0.598701,0.0369777,-0.024534915,0.12934315,0.029027915,-0.22799586,0.09351935,-0.102629796,0.37274277,-0.1489285,-0.06332751,-0.32510725,0.20446806,0.2819936,0.16703385,0.03783312,-0.17814668,-0.31868535,0.09724393,-0.12675887,-0.022794954,-0.061960332,-0.043405797,0.08212285,-0.023508051,0.034290634,-0.053386524,-0.06401567,-0.29528537,0.023884622,-0.12040277,-0.119396865,0.036960583,-0.37077036,-0.044856925,0.08935116,-0.40003368,-0.21082745,0.12469883,-0.43898365,0.40447852,0.09180403,-0.37996694,0.17030178,-0.08408607,-0.09608184,0.06677038,-0.1698823,-0.006760384
Accountancy,Area2,3,0.097177505,-0.0022349155,-0.19772385,0.0018362034,-0.16214032,0.20387246,0.26678517,0.18040758,-0.09777653,-0.070826225,-0.46103346,0.14789201,0.049656387,0.34577113,-0.10989134,-0.199377,0.03395293,-0.3002424,-0.21197094,-0.030257626,0.061672196,0.19976269,0.036544114,0.24376026,0.19750756,0.035961077,-0.3533645,0.2830787,-0.207339,-0.17898627,-0.025928749,-0.045204844,0.17397113,0.059634004,0.024755223,-0.040547244,0.16692257,-0.4618286,-0.017032161,0.19190814,0.09901762,0.01693282,0.28912622,-0.15707003,0.15315086,0.0982928,0.14890955,0.10955422,0.34105387,-0.21260129,-0.144691,-0.5440215,0.034559116,-0.022835916,0.12179626,0.025782607,-0.20570956,0.08210891,-0.091709755,0.33846354,-0.13064803,-0.057313994,-0.2968841,0.18513075,0.25220796,0.15193442,0.03734907,-0.16316389,-0.291208,0.08915904,-0.11393586,-0.021862112,-0.055713236,-0.041982513,0.07504333,-0.026350444,0.032927785,-0.048909463,-0.058084473,-0.26263198,0.022756089,-0.108096905,-0.105260275,0.03394614,-0.33437708,-0.040508967,0.08070725,-0.36042145,-0.18797469,0.11041231,-0.39693153,0.36813983,0.09103365,-0.34165522,0.15205556,-0.074903,-0.087787814,0.05761608,-0.15612234,-0.0062757386
Accountancy,Area2,3,0.15004747,-0.006969634,-0.3170999,-0.009542315,-0.25853208,0.3323693,0.43897653,0.2974048,-0.15391046,-0.11255123,-0.74566984,0.24129747,0.08113309,0.55871284,-0.18326634,-0.31905663,0.061337456,-0.48834413,-0.34648073,-0.044118546,0.09935032,0.32475215,0.058826506,0.39281452,0.3152501,0.06559866,-0.5665806,0.46357533,-0.33861366,-0.29709396,-0.041421335,-0.07377679,0.2912145,0.09731743,0.047593787,-0.061230615,0.26522833,-0.74662644,-0.022856455,0.3065677,0.15972382,0.02591212,0.46906415,-0.25492635,0.24567996,0.16049819,0.2433802,0.17999637,0.553267,-0.34770453,-0.23388496,-0.87652165,0.054293066,-0.03986223,0.19239366,0.037344113,-0.3361711,0.1401826,-0.14722218,0.5490537,-0.21998383,-0.097445525,-0.48663712,0.29525682,0.41053444,0.25105834,0.057925783,-0.26294327,-0.46955985,0.1440073,-0.18042658,-0.029105755,-0.088863485,-0.069625705,0.12626345,-0.035231754,0.05407511,-0.07880486,-0.091339834,-0.43055695,0.031091424,-0.1819065,-0.17660733,0.062143587,-0.5442344,-0.06210176,0.124649554,-0.58676827,-0.30332842,0.1864831,-0.6409184,0.5962148,0.13858286,-0.561805,0.24610096,-0.124967106,-0.13758233,0.09867842,-0.25016996,-0.013473169
